Text1,Text2,Genre1,Genre2,TrueLabel,Prediction,Mode
"每朵凋零花蕊
总在冬天累积
等着滋润下一季的美
每颗掉落的泪
会在沙漠里轮回
又怎麽算白费
因为懂得可惜
才懂得珍惜
拥有要先学会了失去
所以我愿意
跟随我自己
让苦涩掏空心底
取而代之的全是勇气
每次伤痕累累
学会分辨真伪
眼前真心的笑容更美
每段痛心忏悔
把爱进一步找回
简单的更宝贵
因为懂得可惜
才懂得珍惜
拥有要先学会了失去
所以我愿意
跟随我自己
让苦涩掏空心底
取而代之却是
对爱我仍愿相信
只是命运没捷径
路难走我反而坚定
因为懂得可惜
才懂得珍惜
拥有要先学会了失去
所以我愿意
跟随我自己
让苦涩掏空心底
取而代之的全是勇气","第一层剥去了你爱我的假面
第二层不忍心赤裸太不美丽
离开你折腾你也折腾了自己
一根针扎进去痛一下就过去
第三层已麻痹坦白也太血腥
我到底有没有再挽回的余地
谁迷恋谁免疫没有人会在意
一出戏一场病不过如此而已
我脱光了衣服我还有皮肤
被忧伤曝晒的痛楚用时间防护
我输光了爱情我还有孤独
任回忆来袭的深夜凌辱
我并没有宽恕也没有嫉妒
那些狂乱后的救赎都显得低俗
我赢走了自由代价很残酷
看着身上的皮肤岁月和爱都一样模糊
第三层已麻痹坦白也太血腥
我到底有没有再挽回的余地
谁迷恋谁免疫没有人会在意
一出戏一场病不过如此而已
我脱光了衣服我还有皮肤
被忧伤曝晒的痛楚用时间防护
我输光了爱情我还有孤独
任回忆来袭的深夜凌辱
我并没有宽恕也没有嫉妒
那些狂乱后的救赎都显得低俗
我赢走了自由代价很残酷
看着身上的皮肤岁月和爱都一样模糊
我脱光了衣服我还有皮肤
被忧伤曝晒的痛楚用时间防护
我输光了爱情我还有孤独
任回忆来袭的深夜凌辱
我并没有宽恕也没有嫉妒
那些狂乱后的救赎都显得低俗
我赢走了自由代价很残酷
看着身上的皮肤岁月和爱都一样模糊",['生活与反思'],"['爱与浪漫', '生活与反思']",0,0,per-genre
"梦境凭空
在命运喘息里扑了个空
一不小心
欲望换虚妄就随处发生
时常相伴
烦恼和宇宙都困扰着我
爱与痛啊
只是昨夜的一个梦
看树影散
在清晨睡去
落雨人稀
在黄昏惊醒
你听风吟来
摇摇晃晃 风铃摆
你看风铃摆
他已醒来 风已淡
青春年代
还留恋在慌张的乐园里
昨日成谜
无法遥望诗人们的岛屿
用力欢呼
相爱是平凡人生的奇迹
也无踪迹
有一天我也忘了你
看树影散
在清晨睡去
落雨人稀
在黄昏惊醒
你听风吟来
摇摇晃晃 风铃摆
你看风铃摆
他已醒来 风已淡
梦境凭空 空无一梦","我为你心跳 我为你祈祷
因为爱让我们能遇到
因为你开始燃烧 痛才慢慢治疗
我要和你拥抱 牵你的手一起去奔跑
你存在的这一秒 会不会是我依靠
给我的微笑 全都记在脑海了
变成快乐的符号
节奏在跳跃 这是恋爱的预兆
挑动我每一个细胞
天亮才睡觉 让我思绪都颠倒
这次我不想放掉
防备全关掉 只许你无理取闹
慢慢走近你的步调
心也一层一层被你融掉
一天一天为你开窍
一秒一秒想你的微笑
我为你心跳 我为你祈祷
因为爱让我们能遇到
因为你开始燃烧 痛才慢慢治疗
我要和你拥抱 牵你的手一起去奔跑
你存在的这一秒 会不会是我依靠
给我的微笑 全都记在脑海了
变成快乐的符号
节奏在跳跃 这是恋爱的预兆
挑动我每一个细胞
天亮才睡觉 让我思绪都颠倒
这次我不想放掉
防备全关掉 只许你无理取闹
慢慢走近你的步调
心也一层一层被你融掉
一天一天为你开窍
一秒一秒想你的微笑
我为你心跳 我为你祈祷
因为爱让我们能遇到
因为你开始燃烧 痛才慢慢治疗
我要和你拥抱 牵你的手一起去奔跑
你存在的这一秒 会不会是我依靠
Baby you're my one and only yeah you & me
Baby you're my one and only yeah you & me
Baby you're my one and only yeah you & me
Baby you're my one and only yeah you & me","['爱与浪漫', '生活与反思']",['爱与浪漫'],0,0,per-genre
"还没走到最后 请别低着头
沿途捡的梦 是否 有些不安和迷惑
有些应该紧握 有些该放手
会隐隐作痛 走过 才是真实的自我
别逃避我们以后 要做的事情
多些幻想少一些 犹豫的途径
路不该是疑问句 要比谁都清晰
时间从来不为谁 暂停了前进
就像爱从来不曾 会风平浪静
未来就会揭谜底 命运捧在我手心
还没走到最后 请别低着头
沿途捡的梦 是否 有些不安和迷惑
有些应该紧握 有些该放手
会隐隐作痛 走过 才是真实的自我
别逃避我们以后 要做的事情
多些幻想少一些 犹豫的途径
路不该是疑问句 要比谁都清晰
时间从来不为谁 暂停了前进
就像爱从来不曾 会风平浪静
未来就会揭谜底 命运捧在我手心
或许会不知所措 痛过才浮现彩虹
越纯粹就越感动 我一抬头 是最初的天空
别逃避我们以后 要做的事情
多些幻想少一些 犹豫的途径
路不该是疑问句 要比谁都清晰
时间从来不为谁 暂停了前进
就像爱从来不曾 会风平浪静
未来就会揭谜底 命运捧在我手心","生活总是让人猝不及防
最无耻的人最坦荡
你渴望拥有成功和胜利
却为何没有说出
一句真话的勇气
每天都在疯狂的东奔西忙
为掩盖内心的恐慌
每个人都在审判别人的肮脏
每个人都觉得自己很冤枉
就算梦想只剩下欲望
爱情只剩下捆绑
能说的话只剩下废话
我们还是要继续奔跑啊
我觉得自己总是一厢情愿
有时候让人生无可恋
你觉得跟生活势不两立
你无法饶恕你自己
总是说些混蛋而放荡的话
因为你从来没有爱过吧
你其实并不真的需要我
你只是需要占有我的快乐
就算梦想只剩下欲望
爱情只剩下捆绑
能说的话只剩下废话
我们还是要继续奔跑啊
不管身体被困在何方
心永远要流浪
不管身体被困在何方
心永远要流浪
手中的旗帜就算百孔千疮
我还是要继续挥舞它
手中的旗帜就算百孔千疮
我还是要继续挥舞它
如今你已经被彻底驯化
在马戏团里取悦大家
生活总是想让人跪地求饶
可我还是忍不住想笑
总是说些混蛋而放荡的话
你从来都没有爱过吧
你其实并不真的需要我
你只是需要占有我的快乐
就算梦想只剩下欲望
爱情只剩下捆绑
能说的话只剩下废话
我们还是要继续奔跑啊
不管身体被困在何方
心永远要流浪
不管身体被困在何方
心永远要流浪
手中的旗帜就算百孔千疮
我还是要继续挥舞它
手中的旗帜就算百孔千疮
我还是要继续挥舞它
我还是要继续挥舞它
我还是要继续挥舞它",['生活与反思'],"['生活与反思', '社会与现实']",0,0,per-genre
"你本来就名为快乐 自然的角色
你应该看清楚自己 多么地难得
爱若虚假 终将褪色
你是阳光和雨交界 最美的颜色
你不该被懞懂眼神 无情地扫射
爱若真实 有何不可
迷幻 世界都因你迷幻 不平凡
旋转 世界都为你旋转 不孤单
你是我的迷幻 你是我的惊叹
细致的感性 大胆的性感
你是我的迷幻 你是我的绚烂
细腻的感情 大块的情感
而你证明了这是生命 流动的本色
而你证明了许多生命 真与假的冷热
我多爱你 相信你能
你让我去真的看见 特别的颜色
现在你该相信自己
迷幻 世界都因你迷幻 不平凡
旋转 世界都为你旋转 不孤单
你是我的迷幻 你是我的惊叹
细致的感性 大胆的性感
你是我的迷幻 你是我的绚烂
细腻的感情 大块的情感
爱 说简单多简单
说困难多困难
你明白
你是我的迷幻 你是我的惊叹
细致的感性 大胆的性感
你是我的迷幻 你是我的绚烂
细腻的感情 大块的情感
你是我的迷幻 你是我的惊叹
细致的感性 大胆的性感
你是我的迷幻 你是我的绚烂
细腻的感情 大块的情感
为你迷幻","如果你发现我
你会爱上我
因为我有温暖的臂窝
如果你走向我
你会发现 我 漂亮的容颜
如果你发现我
你会爱上我
因为我很喜欢下雨的天
如果你走向我
你会和我一起 淋雨 在雨中拥吻
假如你发现我
一定要拦住我
因为我怕我以为我没戏
假如你走向我
你会明白 原来外表只是个玩笑
假如你发现我
你会很难受
因为我很固执又很坏蛋
如果你走向我
你会感动 就像星星总为月亮闪烁
haa……en……
如果你发现我
你会爱上我
因为我有温暖的臂窝
如果你走向我
你会发现 我 漂亮的容颜
假如你发现我
你会爱上我
因为我很喜欢下雨的天
如果你走向我
你会和我一起 淋雨 在雨中拥吻
假如你发现我
一定要拦住我
因为我怕我以为我没戏
假如你走向我
你会明白 原来外表只是个玩笑
如果你发现我
你会很难受
因为我很固执又很坏蛋
如果你走向我
你会感动 就像星星总为月亮闪烁
haa……
闪烁……
haa……",['爱与浪漫'],['爱与浪漫'],0,0,per-genre
"一片萤火
整个星河
都被你捕捉
流星也为你落下来了
在想什么
在想什么
你望着那朵
说看到了些颜色
追问我那是什么
I want want want to dance with you til sunrise
我们在草坪上
谈论什么都不再重要了
Oh run run run away the fate of clockwise
看萤火虫萦绕着火亮了几颗
对你悄悄说
See your eyes
浅浅的海风
拂着草表达着
我最真挚的爱
Stay for life oh
我想牵着你的手
看月亮慢慢温柔
I want want want to dance with you til sunrise
我们在草坪上
谈论什么都不再重要了
Oh run run run away the fate of clockwise
看萤火虫萦绕着火亮了几颗
对你悄悄说
一片萤火
整个星河
都被你捕捉
流星也为你落下来了
在想什么
在想什么
你望着那朵
你说你也看到了我
是透明的","有光 在远方点亮
有伤 被雨水滋养
风吹开的窗
轻轻晃 岁月却仓皇 躲藏
你剪了烛光当作衣裳等天亮
我守着心伤年年岁岁复思量
梦里的故乡 落了霜
喧闹也没有 声响
风 吹过大河吹过每一座山坡
山花烂漫不愿落
把人间万紫千红都看过
哪一朵花属于我
歌 唱到最后听懂的人有几个
长长短短的奈何
多少年还在唱着
命运的平仄
勿忘我小小 一朵
你留了烛光带着行囊去远方
我抹去心伤不念不想不思量
梦中的模样 却难忘
谁与我煮酒 再尝
风 吹过大河吹过每一座山坡
山花烂漫不愿落
把人间万紫千红都看过
哪一朵花属于我
歌 唱到最后听懂的人眼红热
握紧双手却不说
看红尘缘起缘落
风中的烛火
它记得当年 你我","['爱与浪漫', '风景与旅程']","['生活与反思', '风景与旅程']",0,0,per-genre
"Look at me good
You make an answer
Look at me good
You know what I'm saying
想打倒我
What do you want from me
They got all eyes on me
莲花
站立在下一个 Level
准备好拥有我 Title
肮脏都视而不见
出淤泥不染的莲
路我还在走
从不曾回头
就去到下一个 Level
Now we go
Take take take
No one beat me down
Take take take
Play another round
Take take take
就打我不倒
Take take take
我走我的道
I am the 莲
Lit Lit Lit
I am Lit
Lit
太多人分不清对错
信仰缺失才会困惑
谎话太多都被骗过
传言都当作真相来传播
一路险阻到了现 在
陈词滥调你的念白
不要再来异想天开
King从来都不会倦怠
I am the king
在音乐王国
亲吻我的 Ring
这就属于我
戴上我的 Crown
I got the power
You know it
I got the power
You know it
I got it whoa
太多人想把我绊倒 绊不倒
太多人在指手画脚 No no no no
太多人都在那排队等
就是出淤泥不染 你看好
You wanna fight and we having a fight
Time will decide but you know I survive
Music my arena
Feeling the vibe
Taking China to the World
You should know
I am the 莲
Lit Lit Lit
Lit
I am the 莲
I am Lit","又是一个安静的晚上
一个人窝在摇椅里乘凉
我承认这样真的很安详
和楼下老爷爷一样
听说你还在搞什么原创
搞来搞去好像也就这样
不如花点时间想想
琢磨一下模样
今夜化了美美的妆
我相信是很美美的妆
我摇晃在舞池中央
那种体态可以想象
我做我的改变又何必纠结
那就拜托别和我碰面
如果再看你一眼
是否还会有感觉
当年素面朝天要多纯洁
就有多纯洁
不画扮熟的眼线
不用抹匀粉底液
暴雨天
照逛街
偷笑别人花了脸
如果再看你一眼
是否还会有感觉
最真实的喜怒哀乐
全都埋葬在昨天
不掺任何的表演
轰轰烈烈那几年
我怀念
别怀念
怀念也回不到从前
又是一个安静的晚上
一个人窝在摇椅里乘凉
我承认这样真的很安详
和楼下老爷爷一样
听说你还在搞什么原创
搞来搞去好像也就这样
不如花点时间想想
琢磨一下模样
今夜化了美美的妆
我相信也是很美美的妆
我摇晃在舞池中央
那种体态可以想象
我做我的改变又何必纠结
那就拜托别和我碰面
如果再看你一眼
是否还会有感觉
当年素面朝天要多纯洁
就有多纯洁
不画扮熟的眼线
不用抹匀粉底液
暴雨天
照逛街
偷笑别人花了脸
如果再看你一眼
是否还会有感觉
最真实的喜怒哀乐
全都埋葬在昨天
不掺任何的表演
轰轰烈烈那几年
我怀念
别怀念
怀念也回不到从前
曾经对上的瞬间
难道是一种错觉
那些流逝了的
就永远不会复现
不掺任何的表演
轰轰烈烈那几年
有遗憾的感觉
为何感觉
那消失不见的素颜",['生活与反思'],"['爱与浪漫', '生活与反思']",0,0,per-genre
"我踏遍千山万水
赏游这大江南北
英雄皆为其沉醉
天下装胸怀间
登楼台
（瞰四野）
上九天
（揽日月）
细数景象洋洋大观
下江河
（饮清凉）
游鳌背
素纸勾勒出了画卷
山水画卷
山水画卷
小桥伴流水
春风吹雁来
垂柳亦蓬茸
嗅得杏花开
萦绕在 千里外
是我的心心念念
盼得那月儿圆
万家灯火
点亮这一副山水画卷
展开日月年
一眼尽览
光阴挥毫洒墨
书法江山
大好河山
山水画卷
巍峨山川
壮丽映满眼里
梦似骏马扬蹄
我放歌穿越星际
自成一派的旋律
游天地展开双翼
千万里日新月异
风光醉
好诗意
纵横于磅礴大气
大气
大气
纵横于磅礴大气
山水画卷","Attention
Born in the flames
Take cover
Roger
中国人 赤子之心
红旗飘 威风凛凛
呼
吾辈定当向前进
Like a tiger screaming
Vroom Vroom
大好河山 天地日月
抛洒这一腔的热血
保家卫国 不惜一切
不管形势有多恶劣
犯我者 虽远必诛
粉碎那虎狼阴险的企图
英雄自古 出少年处
炎黄子孙自当全力以赴
Burn Burn Burn
巨龙苏醒
所向披靡
开天辟地
Burn Burn Burn
不倒的长城
繁荣又昌盛
红色的传承
炎黄子孙血液流淌在这胸膛
上下五千年的太阳亮在东方
你若要战
那便一战
就任那惊涛拍岸
你若不犯
我定不犯
危难时枕戈待旦
踏平坎坷
我们炎黄子孙
作最坚实的战车
保卫着中华大地
燃烧世间种种是非善恶
Burn Burn Burn
巨龙苏醒
所向披靡
开天辟地
Burn Burn Burn
不倒的长城
繁荣又昌盛
红色的传承
Vroom
血肉之躯
Vroom Vroom Vroom
铸就起长城 将那不速之客抵御
Vroom
山路崎岖
Vroom Vroom Vroom
烈火中燃烧的血热是无所畏惧
Burn Burn Burn
巨龙苏醒
所向披靡
开天辟地
Burn Burn Burn
不倒的长城
繁荣又昌盛
红色的传承
炎黄子孙血液流淌在这胸膛
上下五千年的太阳亮在东方",['风景与旅程'],['民俗与传统'],1,0,cross-genre
"今晚的颁奖典礼预计会有三个小时
在天气预报不会下雨的这二月三十
你期待 我期待 他期待 很期待
得奖的是
我穿着大大的黑色西装步入这盛事
灯光闪亮的让所有参赛者有点迷失
看左左 看右右 看前前 看后后
笑要坚持
接着男男女女 观众嘉宾入席
每个人都希望今晚的主角是自己
付出过 的努力 很需要 被别人
有所肯定
是谁 得奖的是谁
我还在座位
你没有机会
是谁 得奖的是谁
台词已准备
骄傲却谦卑
结局就要来临
我脑袋却在跑题
会不会错失今晚所有的提名
接着我骂自己
想这些太多余
明明对我所有的作品那么有自信
可既然 有自信 又何必 还需要
被人肯定
是谁 得奖的是谁
我还在座位
你没有机会
是谁 得奖的是谁
台词已准备
骄傲却谦卑
Baby 啊
得奖的那位 你是
快还我奖杯 凭什么
这样才般配 呸...
无所谓
得奖的是谁
我都一直会
骄傲却谦卑","在汪洋的世界里面
还好能跟你遇见
孤单的心事有了伴
我的勇气也被点燃
向着梦想前进从不奇怪
别被身边喧嚣事物吓坏
好似北斗七星
为迷茫的人指引未来诗经
Un ha 向前冲不回头
面对困难一如既往的chill
Let it go let it go let it go
圆梦时候
要和兄弟庆祝当我大获全胜后
我们并没有拥有一模一样的人格
就像不同颜色
却用蜕变碰撞出一个完美组合
不能被分割
狂风暴雨也要陪你走更远
一起航向梦闪耀的彼岸
就像船桨和风帆密不可分
乘着潮起潮涌勇敢去冒险
多累都很甘愿 多难都很心安
漫长征途我们不会走散
忧伤都被吹散 快乐把心填满
你眼里的未来就像星河
无比的璀璨
我们的青春 是燃烧的火焰
用笑和泪一起写下最珍贵的诗篇
期待着那一天 我和你肩并肩
迎来一束荣光 照亮我们更成熟的脸
放学后的夕阳帮我们记得
新年里的钟声帮我们记得
并排走过的单车印痕也帮我们记得
太多的太多的无法复制的时光
酸甜的味道 我们分担又分享
我为你喝彩你也为我鼓掌
成长的时光 有你 无价
谢谢命运在无心之间安排的巧合
把我和你锁了
一起经过的那些惊喜意外曲折
让我们牢不可破
狂风暴雨也要陪你走更远
一起航向梦闪耀的彼岸
就像船桨和风帆密不可分
乘着潮起潮涌勇敢去冒险
多累都很甘愿 多难都很心安
漫长征途我们不会走散
忧伤都被吹散 快乐把心填满
你眼里的未来就像星河
从起点到终点 再到下个起点 oh
我们要在勇气里找答案
用热血去交换
一个越唱越响亮的（oh）
明天
狂风暴雨也要陪你走更远
一起航向梦闪耀的彼岸
就像船桨和风帆密不可分
乘着潮起潮涌去追赶
无尽的冒险
（Oh ）
世界颠倒也要陪你走更远
一起航向梦闪耀的彼岸
就像船桨和风帆密不可分
（永远不会分离）
乘着潮起潮涌勇敢去冒险
多累都很甘愿 多难都很心安
漫长征途我们不会走散
忧伤都被吹散 快乐把心填满
我看见了未来就像星河
无比的璀璨",['生活与反思'],['生活与反思'],0,0,per-genre
"每次望着天空的流星
就觉得自已配不上你
累积多少失眠的叹息
才能换回来一次幸运
提出问题花费的力气
永远都不够解决问题
原来世上最远的距离
就是结局和我的期许
从来不知道 啦啦啦啦啦
永远到不了 啦啦啦啦啦
怎么会遇到 啦啦啦啦啦
万万没想到 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
万万没想到 啦啦啦啦啦
怕失去你就要更珍惜
到底是因为还是所以
听了看了那么多道理
也没找到人生的意义
面对突然袭来的难题
先救世界还先救自己
给我再去相信的勇气
就当命运给我个惊喜
从来不知道 啦啦啦啦啦
永远到不了 啦啦啦啦啦
怎么会遇到 啦啦啦啦啦
万万没想到 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
万万没想到 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
万万没想到 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
万万没想到 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
啦啦啦啦啦 啦啦啦啦啦
万万没想到 啦啦啦啦啦","一样在六点
泡一样的咖啡
其实早有预谋
在时阴多雨的气候
挤同一班车厢 灵魂却空荡
慢慢 调整姿态
故作自然却无力取暖
行李 塞满所有不合时宜的月光
只是比方
古人说的浪漫只适合欣赏
下了站 雨滴同样滴在你肩膀
怪就怪天气 像曾哭过的旧电影
那些是非对错留下的痕迹
满街都是未干的记忆
爱情 不过是一场无病呻吟
毫无预警 下了又停
怪这场雨不如先怪自己
一样在六点
说不完的是非
等车的人争先恐后
不愿落单在这街头
左顾右盼 却找不到方向
慢慢 我透过车窗
遥望一片浮云的模样
不想 随着霓虹闪烁起舞
总是怕 好景不常
我反复练习一个人的优雅步伐
下一站 或许有阵风
会为我歌唱
怪就怪天气 像个孩子不讲道理
不服气的吹散了落叶一地
乱的头发不想去整理
爱情 为何总来不及放晴
如果可以 云淡风轻
怪这阵风 不如先怪自己
不够壮丽的独白
不明事理的期待
不能保存遗憾
在离站的后半拍
徒留多余的感慨 却走得好慢
怪就怪天气 像曾哭过的旧电影
那些是非对错留下的痕迹
满街都是未干的记忆
爱情 不过是一场无病呻吟
毫无预警 下了又停
怪这场雨不如先怪自己",['爱与浪漫'],['爱与浪漫'],0,0,per-genre
"我看过沙漠下暴雨
看过大海亲吻鲨鱼
看过黄昏追逐黎明
没看过你
我知道美丽会老去
生命之外还有生命
我知道风里有诗句
不知道你
我听过荒芜变成热闹
听过尘埃掩埋城堡
听过天空拒绝飞鸟
没听过你
我明白眼前都是气泡
安静的才是苦口良药
明白什么才让我骄傲
不明白你
我拒绝更好更圆的月亮
拒绝未知的疯狂
拒绝声色的张扬
不拒绝你
我变成荒凉的景象
变成无所谓的模样
变成透明的高墙
没能变成你
我听过空境的回音
雨水浇绿孤山岭
听过被诅咒的秘密
没听过你
我抓住散落的欲望
缱绻的馥郁让我紧张
我抓住世间的假象
没抓住你
我包容六月清泉结冰
包容不老的生命
包容世界的迟疑
没包容你
我忘了置身濒绝孤岛
忘了眼泪不过失效药
忘了百年无声口号
没能忘记你
我想要更好更圆的月亮
想要未知的疯狂
想要声色的张扬
我想要你","想跟我吵架 我没那么无聊
不懂得道歉 我没那么聪明
好想要回到我们的原点
你又在哭泣 我给不了安慰
我又在摇头 有那么点后悔
爱情的发展 已难以回头
却无法往前走
但身不由己出现在胸口
两颗心能塞几个问号
爱让我们流多少眼泪
你的眼神充满美丽
带走我的心跳
你的温柔如此靠近
带走我的心跳
逆转时光到一开始
能不能给一秒
等着哪一天你也想起
那悬在记忆中的美好
想跟我吵架 我没那么无聊
不懂得道歉 我没那么聪明
好想要回到我们的原点
但身不由己出现在胸口
两颗心能塞几个问号
爱让我们流多少眼泪
你的眼神充满美丽
带走我的心跳
你的温柔如此靠近
带走我的心跳
逆转时光到一开始
能不能给一秒
等着哪一天你也想起
那悬在记忆中的美好
你的眼神充满美丽
带走我的心跳
你的温柔如此靠近
带走我的心跳
逆转时光到一开始
能不能给一秒
等着哪一天你也想起
那悬在记忆中
的美好","['爱与浪漫', '风景与旅程']",['爱与浪漫'],0,0,per-genre
